Num,Foldername,Kor
6378,NIA_SL_SEN1753_REAL04,경찰 저기 곳 다음 내리다
6379,NIA_SL_SEN0170_REAL04,신분증
6380,NIA_SL_SEN0206_REAL04,마포대교 가다
6383,NIA_SL_SEN1596_REAL04,경찰 저기 곳 다음
6384,NIA_SL_SEN0166_REAL04,지하철 지하위 곳곳
6385,NIA_SL_SEN0882_REAL04,서울농아인협회 차내리다 오케이
6386,NIA_SL_SEN0690_REAL04,샛길 문 가다
6388,NIA_SL_SEN0878_REAL04,서울농아인협회 오케이
6389,NIA_SL_SEN0185_REAL04,발생하다
6390,NIA_SL_SEN1894_REAL04,핸드폰 없다 잃어버리다
6393,NIA_SL_SEN1754_REAL04,경찰 저기 곳 다음 차내리다
6394,NIA_SL_SEN0292_REAL04,지하철 철로 물건 떨어지다
6395,NIA_SL_SEN0144_REAL04,버스 곳 가깝다
6396,NIA_SL_SEN0068_REAL04,다시
6398,NIA_SL_SEN1856_REAL04,좌회전 확인 맞다
6399,NIA_SL_SEN1223_REAL04,스타벅스 전 곳 차내리다
6400,NIA_SL_SEN1893_REAL04,핸드폰 잃어버리다
6403,NIA_SL_SEN1989_REAL04,접근 도착
6404,NIA_SL_SEN0537_REAL04,차 유리 내리다
6405,NIA_SL_SEN0780_REAL04,시청 차내리다 오케이
6406,NIA_SL_SEN1526_REAL04,119 곳 저기 다음 곳
6408,NIA_SL_SEN1175_REAL04,열쇠 없다 잃어버리다
6409,NIA_SL_SEN0570_REAL04,카드
6410,NIA_SL_SEN1993_REAL04,노트북 실종 잃어버리다
6413,NIA_SL_SEN0346_REAL04,지하철 안 에어컨 냄새
6414,NIA_SL_SEN1500_REAL04,병원 저기 다음 도착 차내리다
6415,NIA_SL_SEN0801_REAL04,기차 곳 맞다
6416,NIA_SL_SEN0251_REAL04,첫차 시간
6418,NIA_SL_SEN0042_REAL04,돈 얼마 맞다 확인
6419,NIA_SL_SEN1733_REAL04,언덕 저기 곳 다음 내리다
6420,NIA_SL_SEN1103_REAL04,에어컨 고장 잘 안되다
6423,NIA_SL_SEN1794_REAL04,열쇠 없다 잃어버리다
6424,NIA_SL_SEN0270_REAL04,학교 주차
6425,NIA_SL_SEN1676_REAL04,버스 곳 저기 다음 곳
6426,NIA_SL_SEN0589_REAL04,응급실 곳
6428,NIA_SL_SEN0062_REAL04,돈 계산 틀리다
6429,NIA_SL_SEN1206_REAL04,버스 곳 전 보다 도착 내리다
6430,NIA_SL_SEN0870_REAL04,한국농아인협회 내리다 오케이
6433,NIA_SL_SEN1600_REAL04,경찰 저기 곳 다음 도착 차내리다
6434,NIA_SL_SEN0707_REAL04,샛길 저기
6435,NIA_SL_SEN1442_REAL04,종로 찾다 가다 무엇
6436,NIA_SL_SEN0348_REAL04,불편하다 신고 곳
6438,NIA_SL_SEN0704_REAL04,학교 안 곳
6439,NIA_SL_SEN0389_REAL04,엘리베이터 안내하다 도와주다
6440,NIA_SL_SEN1984_REAL04,접근 도착 가능
6443,NIA_SL_SEN1230_REAL04,택시 전 저기 내리다
6444,NIA_SL_SEN1419_REAL04,영등포 곳 찾다 길 가다 방법
6445,NIA_SL_SEN0174_REAL04,여기 기다리다
6446,NIA_SL_SEN0399_REAL04,도착 알려주다 가능
6448,NIA_SL_SEN1683_REAL04,119 곳 다음 내리다
6449,NIA_SL_SEN1684_REAL04,119 곳 다음 차내리다
6450,NIA_SL_SEN0945_REAL04,서대문농아인복지관 내리다
6453,NIA_SL_SEN0249_REAL04,8호 곳곳
6454,NIA_SL_SEN1712_REAL04,육교 곳 다음 내리다
6455,NIA_SL_SEN0034_REAL04,오천원
6456,NIA_SL_SEN0237_REAL04,롯데월드 가다 목적 지하철 번호
6458,NIA_SL_SEN1938_REAL04,돈
6459,NIA_SL_SEN1630_REAL04,터널 다음 여기
6460,NIA_SL_SEN0623_REAL04,지름길 차내리다 가다
6463,NIA_SL_SEN1325_REAL04,파리바게트 다음 저기 곳 도착 차내리다
6464,NIA_SL_SEN0184_REAL04,실수하다
6465,NIA_SL_SEN0278_REAL04,지하철 안 없다
6466,NIA_SL_SEN1426_REAL04,이화여대 찾다 목적 방법 무엇
6468,NIA_SL_SEN1068_REAL04,공기청정기 사용 안되다 죽다
6469,NIA_SL_SEN0587_REAL04,응급실 도착
6470,NIA_SL_SEN1854_REAL04,좌회전 확인 맞다
6473,NIA_SL_SEN1220_REAL04,스타벅스 전 곳 내리다
6474,NIA_SL_SEN0830_REAL04,건너다 차내리다 오케이
6475,NIA_SL_SEN1672_REAL04,버스 곳 다음 내리다
6476,NIA_SL_SEN0806_REAL04,기차 곳 차내리다 맞다
6478,NIA_SL_SEN1776_REAL04,필요없다
6479,NIA_SL_SEN1049_REAL04,계단 곳 무엇
6480,NIA_SL_SEN0907_REAL04,에어컨
6483,NIA_SL_SEN1365_REAL04,송파 지하철 길 방법 무엇
6484,NIA_SL_SEN1706_REAL04,대로 다음 도착 내리다
6485,NIA_SL_SEN1874_REAL04,가방 사라지다 실종
6486,NIA_SL_SEN0814_REAL04,버스 곳 내리다 맞다
6488,NIA_SL_SEN0555_REAL04,우회전 확인 맞다
6489,NIA_SL_SEN1332_REAL04,3 찾다 곳 방법
6490,NIA_SL_SEN1199_REAL04,버스 곳 전 보다 차내리다
6493,NIA_SL_SEN0740_REAL04,기차 곳 맞다
6494,NIA_SL_SEN1593_REAL04,경찰 저기 곳 다음 내리다
6495,NIA_SL_SEN0383_REAL04,트렁크열다 물건 나르다
6496,NIA_SL_SEN1549_REAL04,대로 다음 도착 차내리다
6498,NIA_SL_SEN0120_REAL04,내리다
6499,NIA_SL_SEN0010_REAL04,운전 천천히
6500,NIA_SL_SEN1614_REAL04,신호등 다음 차내리다
6503,NIA_SL_SEN1349_REAL04,서울대학교 곳 목적 길 가다 방법
6504,NIA_SL_SEN0714_REAL04,아파트 저기 가다
6505,NIA_SL_SEN0979_REAL04,난방 끄다
6506,NIA_SL_SEN0322_REAL04,물건 잃어버리다
6508,NIA_SL_SEN0333_REAL04,첫차 시간
6509,NIA_SL_SEN1026_REAL04,의자 곳 무엇
6510,NIA_SL_SEN1474_REAL04,지하철 곳 다음 차내리다
6513,NIA_SL_SEN1356_REAL04,서울대학교 가다 원하다 길 가다 방법
6514,NIA_SL_SEN0355_REAL04,감사합니다
6515,NIA_SL_SEN1947_REAL04,영수증 필요
6516,NIA_SL_SEN0813_REAL04,버스 곳 내리다 맞다
6518,NIA_SL_SEN1897_REAL04,핸드폰 찾다 실종
6519,NIA_SL_SEN0755_REAL04,버스 곳 내리다 맞다
6520,NIA_SL_SEN1917_REAL04,차밀리다 기다리다
6523,NIA_SL_SEN1451_REAL04,종로 찾다 가다 무엇 방법
6524,NIA_SL_SEN0321_REAL04,지하철 가다 빨리 방법
6525,NIA_SL_SEN1266_REAL04,맥도날드 보다 곳 저기 다음 도착 내리다
6526,NIA_SL_SEN0394_REAL04,도착 알려받다
6528,NIA_SL_SEN0031_REAL04,원래
6529,NIA_SL_SEN0952_REAL04,서대문농아인복지관 가다
6530,NIA_SL_SEN0047_REAL04,택시 돈 되다
6533,NIA_SL_SEN1429_REAL04,이화여대 가다 목적 무엇 방법
6534,NIA_SL_SEN0546_REAL04,좌회전 확인 맞다
6535,NIA_SL_SEN1003_REAL04,약 곳곳
6536,NIA_SL_SEN1423_REAL04,이화여대 곳 목적 방법 무엇
6538,NIA_SL_SEN0218_REAL04,사거리 건너다
6539,NIA_SL_SEN0949_REAL04,서대문농아인복지관 도착
6540,NIA_SL_SEN1377_REAL04,송파 지하철 곳 목적 무엇
6543,NIA_SL_SEN0224_REAL04,신호등 다음 차내리다
6544,NIA_SL_SEN1409_REAL04,영등포 곳 길 무엇 방법
6545,NIA_SL_SEN0238_REAL04,서울역 가다 목적 지하철 번호
6546,NIA_SL_SEN0973_REAL04,난방 끄다
6548,NIA_SL_SEN0713_REAL04,아파트 저기
6549,NIA_SL_SEN0823_REAL04,건너다 내리다
6550,NIA_SL_SEN1123_REAL04,물품보관 불량 죽다
6553,NIA_SL_SEN0626_REAL04,지름길 목적 가다
6554,NIA_SL_SEN0106_REAL04,1호 맞다
6555,NIA_SL_SEN0677_REAL04,나사렛 목적 가다
6556,NIA_SL_SEN0142_REAL04,택시 곳 가깝다
6558,NIA_SL_SEN1029_REAL04,의자 뼈곳
6559,NIA_SL_SEN1537_REAL04,사거리 다음 도착 내리다
6560,NIA_SL_SEN0696_REAL04,아파트 안 도착
6563,NIA_SL_SEN0577_REAL04,나사렛 도착
6564,NIA_SL_SEN1560_REAL04,육교 곳 다음 여기
6565,NIA_SL_SEN0240_REAL04,강남 가다 목적 지하철 갈아타다 몇호
6566,NIA_SL_SEN1425_REAL04,이화여대 가다 목적 방법 무엇
6568,NIA_SL_SEN1797_REAL04,열쇠 찾다 실종
6569,NIA_SL_SEN1790_REAL04,아이 사라지다 실종
6570,NIA_SL_SEN1859_REAL04,우산 찾다 실종
6573,NIA_SL_SEN1170_REAL04,공항 버스 전 곳 보다 도착 내리다
6574,NIA_SL_SEN1344_REAL04,서울대학교 찾다 목적 길 무엇
6575,NIA_SL_SEN0647_REAL04,손바닥찍다 곳 가다
6576,NIA_SL_SEN1303_REAL04,이마트 다음 곳 차내리다
6578,NIA_SL_SEN0361_REAL04,타다 곳 맞다
6579,NIA_SL_SEN0640_REAL04,명동 가다
6580,NIA_SL_SEN1742_REAL04,은행 저기 곳 다음 내리다
6583,NIA_SL_SEN0148_REAL04,짐 없다
6584,NIA_SL_SEN0293_REAL04,지하철 철로 핸드폰 떨어지다
6585,NIA_SL_SEN0720_REAL04,나사렛 전 내리다
6586,NIA_SL_SEN0236_REAL04,지름길 내리다
6588,NIA_SL_SEN1179_REAL04,공항 버스 보다 곳 전 차내리다
6589,NIA_SL_SEN0140_REAL04,약 가깝다
6590,NIA_SL_SEN0315_REAL04,고속 지하철 9호 갈아타다
6593,NIA_SL_SEN0605_REAL04,서울역 도착 가다
6594,NIA_SL_SEN0404_REAL04,내리다 곳 알려주다
6595,NIA_SL_SEN0825_REAL04,건너다 차내리다
6596,NIA_SL_SEN0450_REAL04,신호등 다음 도착 내리다
6598,NIA_SL_SEN1217_REAL04,스타벅스 곳 저기 전 도착 차내리다
6599,NIA_SL_SEN0519_REAL04,학교 저기 곳
6600,NIA_SL_SEN0247_REAL04,9호 곳곳
6603,NIA_SL_SEN1400_REAL04,여의도 길 무엇
6604,NIA_SL_SEN1114_REAL04,엘리베이터 고장 사용 불가능
6605,NIA_SL_SEN1980_REAL04,빨리 접근
6606,NIA_SL_SEN1408_REAL04,영등포 길 찾다 무엇 방법
6608,NIA_SL_SEN0566_REAL04,유턴 맞다
6609,NIA_SL_SEN1337_REAL04,3 찾다 길 방법
6610,NIA_SL_SEN1988_REAL04,빨리 접근 되다
6613,NIA_SL_SEN0300_REAL04,저기 쓰러지다
6614,NIA_SL_SEN0597_REAL04,손바닥찍다 도착
6615,NIA_SL_SEN0129_REAL04,시간 지연되다 5분
6616,NIA_SL_SEN0152_REAL04,짐 차 트렁크열다 나르다
6618,NIA_SL_SEN0568_REAL04,카드 되다
6619,NIA_SL_SEN1346_REAL04,서울대학교 길 목적 가다 방법
6620,NIA_SL_SEN0596_REAL04,손바닥찍다 차내리다
6623,NIA_SL_SEN1168_REAL04,공항 버스 곳 전 보다 도착 차내리다
6624,NIA_SL_SEN0212_REAL04,차내리다 곳곳
6625,NIA_SL_SEN1849_REAL04,좌회전 맞다
6626,NIA_SL_SEN1434_REAL04,이화여대 찾다 목적 곳 방법
6628,NIA_SL_SEN0035_REAL04,만원
6629,NIA_SL_SEN1449_REAL04,종로 목적 가다 방법 무엇
6630,NIA_SL_SEN0011_REAL04,운전 빨리
6633,NIA_SL_SEN1343_REAL04,서울대학교 가다 목적 길 무엇
6634,NIA_SL_SEN0728_REAL04,나사렛 전 저기
6635,NIA_SL_SEN1428_REAL04,이화여대 길 목적 무엇 방법
6636,NIA_SL_SEN1121_REAL04,물품보관 사용 안되다
6638,NIA_SL_SEN1421_REAL04,이화여대 가다 목적 방법
6639,NIA_SL_SEN0509_REAL04,차 올리다
6640,NIA_SL_SEN0970_REAL04,춥다 끄다
6643,NIA_SL_SEN0672_REAL04,나사렛 내리다 가다
6644,NIA_SL_SEN1485_REAL04,군청 곳 다음 곳
6645,NIA_SL_SEN0943_REAL04,서대문농아인복지관 가다
6646,NIA_SL_SEN1253_REAL04,맥도날드 보다 다음 곳 차내리다
6648,NIA_SL_SEN0178_REAL04,곳 바꾸다
6649,NIA_SL_SEN0581_REAL04,응급실 가다
6650,NIA_SL_SEN0684_REAL04,샛길 저기 곳
6653,NIA_SL_SEN0143_REAL04,버스 곳 가깝다
6654,NIA_SL_SEN1690_REAL04,119 곳 저기 다음 도착 차내리다
6655,NIA_SL_SEN1977_REAL04,불편하다
6656,NIA_SL_SEN0866_REAL04,한국농아인협회 차내리다
6658,NIA_SL_SEN1572_REAL04,언덕 저기 곳 다음 내리다
6659,NIA_SL_SEN0475_REAL04,안전벨트 꼿다
6660,NIA_SL_SEN1150_REAL04,카드 고장 안되다
6663,NIA_SL_SEN1687_REAL04,119 곳 저기 다음 도착 내리다
6664,NIA_SL_SEN0001_REAL04,왼쪽
6665,NIA_SL_SEN0057_REAL04,돈받다
6666,NIA_SL_SEN0008_REAL04,저기
6668,NIA_SL_SEN0474_REAL04,안전벨트
6669,NIA_SL_SEN1824_REAL04,카드 실종 잃어버리다
6670,NIA_SL_SEN0089_REAL04,도착 곳 명동 지하철
6673,NIA_SL_SEN0181_REAL04,도움받다
6674,NIA_SL_SEN0050_REAL04,장애인복지카드
6675,NIA_SL_SEN1910_REAL04,유턴 맞다
6676,NIA_SL_SEN0090_REAL04,도착 곳 명동 지하철
6678,NIA_SL_SEN1089_REAL04,카드 불량 안되다
6679,NIA_SL_SEN1919_REAL04,차밀리다 심하다
6680,NIA_SL_SEN0406_REAL04,택시 문자보내다 맞다
6683,NIA_SL_SEN0666_REAL04,지름길 목적 가다
6684,NIA_SL_SEN0965_REAL04,천안아산역 내리다
6685,NIA_SL_SEN1169_REAL04,공항 버스 전 곳 보다 도착 내리다
6686,NIA_SL_SEN1207_REAL04,스타벅스 저기 곳 전 저기
6688,NIA_SL_SEN1900_REAL04,핸드폰 실종 잃어버리다
6689,NIA_SL_SEN1040_REAL04,안내소 곳
6690,NIA_SL_SEN0281_REAL04,길 지도 보다 찾다 가능
6693,NIA_SL_SEN0916_REAL04,난방
6694,NIA_SL_SEN0188_REAL04,괜찮다
6695,NIA_SL_SEN1513_REAL04,버스 곳 다음 내리다
6696,NIA_SL_SEN0252_REAL04,다음 몇분
6698,NIA_SL_SEN1222_REAL04,스타벅스 전 곳 차내리다
6699,NIA_SL_SEN0712_REAL04,샛길 여기 가다
6700,NIA_SL_SEN1666_REAL04,샛길 저기 다음 곳
6703,NIA_SL_SEN0515_REAL04,에어컨 끄다
6704,NIA_SL_SEN1038_REAL04,회의실 무엇 곳
6705,NIA_SL_SEN0550_REAL04,좌회전 맞다
6706,NIA_SL_SEN0900_REAL04,에어컨 켜다
6708,NIA_SL_SEN1698_REAL04,사거리 다음 도착 차내리다
6709,NIA_SL_SEN0151_REAL04,짐 차 트렁크열다 나르다
6710,NIA_SL_SEN1257_REAL04,맥도날드 보다 곳 저기 다음 내리다
6713,NIA_SL_SEN1881_REAL04,아이 찾다 실종
6714,NIA_SL_SEN0906_REAL04,에어컨 켜다
6715,NIA_SL_SEN1836_REAL04,우회전 맞다
6716,NIA_SL_SEN1556_REAL04,육교 곳 다음 도착 내리다
6718,NIA_SL_SEN1953_REAL04,사진기 실종 잃어버리다
6719,NIA_SL_SEN2000_REAL04,수고
6720,NIA_SL_SEN1090_REAL04,카드 고장 안되다
6723,NIA_SL_SEN0168_REAL04,버스 타다 곳곳
6724,NIA_SL_SEN1378_REAL04,송파 지하철 길 목적 무엇
6725,NIA_SL_SEN1686_REAL04,119 곳 저기 다음 곳
6726,NIA_SL_SEN1367_REAL04,송파 지하철 가다 방법 무엇
6728,NIA_SL_SEN1634_REAL04,지하철 곳 다음 차내리다
6729,NIA_SL_SEN0044_REAL04,밤 12시 후 돈 추가
6730,NIA_SL_SEN0782_REAL04,여기 맞다
6733,NIA_SL_SEN0117_REAL04,신분당 곳
6734,NIA_SL_SEN0070_REAL04,1호
6735,NIA_SL_SEN1981_REAL04,빨리 접근 가능
6736,NIA_SL_SEN1111_REAL04,난방 잘 안되다 사용 불가능
6738,NIA_SL_SEN0658_REAL04,공항 가다 내리다
6739,NIA_SL_SEN0607_REAL04,서울역 곳 가다
6740,NIA_SL_SEN1422_REAL04,이화여대 찾다 목적 방법
6743,NIA_SL_SEN1418_REAL04,영등포 곳 찾다 길 가다 방법
6744,NIA_SL_SEN1443_REAL04,종로 목적 가다 무엇
6745,NIA_SL_SEN1751_REAL04,경찰 다음 여기
6746,NIA_SL_SEN1204_REAL04,버스 전 곳 보다 차내리다
6748,NIA_SL_SEN1464_REAL04,터널 다음 차내리다
6749,NIA_SL_SEN1368_REAL04,송파 지하철 가다 원하다 방법 무엇
6750,NIA_SL_SEN1795_REAL04,열쇠 실종
6753,NIA_SL_SEN0466_REAL04,물품보관 문안열리다 고장
6754,NIA_SL_SEN1505_REAL04,샛길 다음 차내리다
6755,NIA_SL_SEN0108_REAL04,지하철 곳 명동 맞다
6756,NIA_SL_SEN0101_REAL04,지하철 곳 번호 1
6758,NIA_SL_SEN0675_REAL04,나사렛 도착 가다
6759,NIA_SL_SEN1729_REAL04,보건소 곳 다음 도착 차내리다
6760,NIA_SL_SEN1701_REAL04,대로 다음 내리다
6763,NIA_SL_SEN1878_REAL04,아이 없다 잃어버리다
6764,NIA_SL_SEN1274_REAL04,백화점 다음 곳 저기 도착 내리다
6765,NIA_SL_SEN0266_REAL04,용산역 접근 주차
6766,NIA_SL_SEN1079_REAL04,단말기터치 불량 안되다
6768,NIA_SL_SEN0345_REAL04,지하철 안 냄새
6769,NIA_SL_SEN1139_REAL04,단말기터치 안되다
6770,NIA_SL_SEN0972_REAL04,에어컨 끄다
6773,NIA_SL_SEN1350_REAL04,서울대학교 길 목적 길 가다 방법
6774,NIA_SL_SEN1106_REAL04,에어컨 고장 사용 안되다
6775,NIA_SL_SEN1488_REAL04,군청 곳 다음 도착 차내리다
6776,NIA_SL_SEN0403_REAL04,내리다 곳 알려받다
6778,NIA_SL_SEN0686_REAL04,샛길 도착
6779,NIA_SL_SEN1044_REAL04,안내소 뼈곳
6780,NIA_SL_SEN0602_REAL04,서울역 내리다 가다
6783,NIA_SL_SEN0469_REAL04,물품보관 문안열리다 잘 안되다
6784,NIA_SL_SEN1931_REAL04,돈
6785,NIA_SL_SEN1719_REAL04,육교 곳 다음 도착 차내리다
6786,NIA_SL_SEN1284_REAL04,백화점 다음 곳 보다 차내리다
6788,NIA_SL_SEN1811_REAL04,지갑 실종
6789,NIA_SL_SEN1857_REAL04,우산 실종
6790,NIA_SL_SEN1490_REAL04,군청 곳 다음 여기
6793,NIA_SL_SEN0534_REAL04,영수증 주세요
6794,NIA_SL_SEN0380_REAL04,도착 시간 딱
6795,NIA_SL_SEN1043_REAL04,안내소 무엇 곳
6796,NIA_SL_SEN1892_REAL04,안경 실종 잃어버리다
6798,NIA_SL_SEN1876_REAL04,가방 실종 잃어버리다
6799,NIA_SL_SEN0465_REAL04,물품보관 사용 불가능
6800,NIA_SL_SEN1497_REAL04,병원 저기 다음 도착 내리다
6803,NIA_SL_SEN1020_REAL04,편의점 곳 무엇
6804,NIA_SL_SEN1364_REAL04,송파 지하철 곳 방법 무엇
6805,NIA_SL_SEN1623_REAL04,터널 다음 차내리다
6806,NIA_SL_SEN1660_REAL04,병원 저기 다음 도착 차내리다
6808,NIA_SL_SEN1883_REAL04,아이 잃어버리다 실종
6809,NIA_SL_SEN0176_REAL04,여기 있다
6810,NIA_SL_SEN0203_REAL04,경찰 부르다
6813,NIA_SL_SEN0499_REAL04,뒤 들어올리다
6814,NIA_SL_SEN0794_REAL04,지금 내리다 맞다
6815,NIA_SL_SEN0392_REAL04,물건 잃어버리다 찾다 방법
6816,NIA_SL_SEN1939_REAL04,돈
6818,NIA_SL_SEN0378_REAL04,도착 3시
6819,NIA_SL_SEN1412_REAL04,영등포 길 찾다 곳 방법
6820,NIA_SL_SEN0563_REAL04,유턴 맞다
6823,NIA_SL_SEN0791_REAL04,지금 맞다
6824,NIA_SL_SEN0088_REAL04,택시 여기 되다
6825,NIA_SL_SEN0748_REAL04,기차 곳 차내리다 맞다
6826,NIA_SL_SEN0467_REAL04,물품보관 문안열리다 안되다
6828,NIA_SL_SEN1467_REAL04,터널 다음 도착 내리다
6829,NIA_SL_SEN0613_REAL04,고속터미널 차내리다 가다
6830,NIA_SL_SEN1607_REAL04,편지 저기 곳 다음 도착 내리다
6833,NIA_SL_SEN1410_REAL04,영등포 길 곳 무엇 방법
6834,NIA_SL_SEN1116_REAL04,엘리베이터 잘 안되다 사용 불가능
6835,NIA_SL_SEN1355_REAL04,서울대학교 곳 가다 길 가다 방법
6836,NIA_SL_SEN1761_REAL04,편지 다음 여기
6838,NIA_SL_SEN0490_REAL04,단말기터치 다시
6839,NIA_SL_SEN0620_REAL04,고속터미널 가다 차내리다
6840,NIA_SL_SEN0793_REAL04,지금 내리다 맞다
6843,NIA_SL_SEN0259_REAL04,계산 남다 돈받다
6844,NIA_SL_SEN1817_REAL04,카드 잃어버리다
6845,NIA_SL_SEN1987_REAL04,빨리 접근 가능
6846,NIA_SL_SEN0891_REAL04,서대문농아인복지관 내리다 오케이
6848,NIA_SL_SEN0558_REAL04,우회전 맞다
6849,NIA_SL_SEN0514_REAL04,에어컨 끄다
6850,NIA_SL_SEN1242_REAL04,택시 전 저기 곳 차내리다
6853,NIA_SL_SEN1702_REAL04,대로 다음 내리다
6854,NIA_SL_SEN0580_REAL04,나사렛 가다
6855,NIA_SL_SEN0027_REAL04,위험
6856,NIA_SL_SEN1357_REAL04,서울대학교 찾다 가다 길 가다 방법
6858,NIA_SL_SEN0862_REAL04,차 뒤 엉덩이 들어올리다
6859,NIA_SL_SEN0773_REAL04,시청 차내리다
6860,NIA_SL_SEN1952_REAL04,사진기 잃어버리다 실종
6863,NIA_SL_SEN0553_REAL04,좌회전 맞다
6864,NIA_SL_SEN0955_REAL04,청음회관 내리다
6865,NIA_SL_SEN1566_REAL04,보건소 곳 다음 도착 내리다
6866,NIA_SL_SEN0260_REAL04,계산 남다 돈받다
6868,NIA_SL_SEN1982_REAL04,빨리 접근 되다
6869,NIA_SL_SEN1760_REAL04,경찰 저기 곳 다음 도착 차내리다
6870,NIA_SL_SEN0948_REAL04,서대문농아인복지관 차내리다
6873,NIA_SL_SEN1478_REAL04,지하철 곳 다음 도착 차내리다
6874,NIA_SL_SEN0700_REAL04,아파트 문 가다
6875,NIA_SL_SEN1070_REAL04,공기청정기 안되다 불량
6876,NIA_SL_SEN0277_REAL04,병원 주차
6878,NIA_SL_SEN1616_REAL04,신호등 다음 도착 내리다
6879,NIA_SL_SEN1644_REAL04,군청 곳 다음 차내리다
6880,NIA_SL_SEN0061_REAL04,돈 계산 잘못하다
6883,NIA_SL_SEN1930_REAL04,돈
6884,NIA_SL_SEN1657_REAL04,병원 저기 다음 도착 내리다
6885,NIA_SL_SEN0987_REAL04,청음회관 차내리다
6886,NIA_SL_SEN0284_REAL04,지하철 반대 건너다 방법
6888,NIA_SL_SEN1042_REAL04,안내소 곳곳
6889,NIA_SL_SEN0442_REAL04,신호등 전 도착 차내리다
6890,NIA_SL_SEN1101_REAL04,에어컨 사용 불가능 안되다
6893,NIA_SL_SEN0076_REAL04,여기 명동 지하철
6894,NIA_SL_SEN1749_REAL04,은행 저기 곳 다음 도착 차내리다
6895,NIA_SL_SEN1888_REAL04,지갑 실종 잃어버리다
6896,NIA_SL_SEN1393_REAL04,여의도 가다 무엇
6898,NIA_SL_SEN0046_REAL04,고속 돈주다
6899,NIA_SL_SEN0009_REAL04,운전 천천히
6900,NIA_SL_SEN1278_REAL04,백화점 곳 다음 보다 내리다
6903,NIA_SL_SEN1283_REAL04,백화점 다음 곳 보다 차내리다
6904,NIA_SL_SEN1476_REAL04,지하철 곳 다음 도착 내리다
6905,NIA_SL_SEN1680_REAL04,버스 곳 저기 다음 도착 차내리다
6906,NIA_SL_SEN0643_REAL04,손바닥찍다 차내리다 가다
6908,NIA_SL_SEN1531_REAL04,사거리 다음 내리다
6909,NIA_SL_SEN0760_REAL04,건너다 내리다
6910,NIA_SL_SEN1546_REAL04,대로 다음 도착 내리다
6913,NIA_SL_SEN1994_REAL04,보청기 잃어버리다
6914,NIA_SL_SEN1454_REAL04,종로 찾다 가다 곳 방법
6915,NIA_SL_SEN1650_REAL04,군청 곳 다음 여기
6916,NIA_SL_SEN0125_REAL04,도착
6918,NIA_SL_SEN0533_REAL04,영수증 받다
6919,NIA_SL_SEN1689_REAL04,119 곳 저기 다음 도착 차내리다
6920,NIA_SL_SEN0094_REAL04,도착 곳 국립박물관
6923,NIA_SL_SEN1823_REAL04,카드 잃어버리다 실종
6924,NIA_SL_SEN0164_REAL04,핸드폰 번호 필요
6925,NIA_SL_SEN1007_REAL04,은행 길 무엇
6926,NIA_SL_SEN0667_REAL04,지름길 곳 가다
6928,NIA_SL_SEN0213_REAL04,어린이집 보다 차내리다
6929,NIA_SL_SEN1798_REAL04,열쇠 사라지다 실종
6930,NIA_SL_SEN1133_REAL04,자판기 불량 죽다
6933,NIA_SL_SEN1273_REAL04,백화점 다음 곳 저기 도착 내리다
6934,NIA_SL_SEN1130_REAL04,자판기 잘 안되다
6935,NIA_SL_SEN0912_REAL04,춥다 켜다
6936,NIA_SL_SEN1682_REAL04,119 곳 다음 내리다
6938,NIA_SL_SEN0235_REAL04,지름길 내리다
6939,NIA_SL_SEN1231_REAL04,택시 전 저기 내리다
6940,NIA_SL_SEN1405_REAL04,영등포 곳 길 방법 무엇
6943,NIA_SL_SEN0676_REAL04,학교 안 도착
6944,NIA_SL_SEN0800_REAL04,지금 차내리다 맞다
6945,NIA_SL_SEN1414_REAL04,영등포 길 찾다 길 방법
6946,NIA_SL_SEN0512_REAL04,춥다 끄다
6948,NIA_SL_SEN1899_REAL04,핸드폰 잃어버리다 실종
6949,NIA_SL_SEN1648_REAL04,군청 곳 다음 도착 차내리다
6950,NIA_SL_SEN0905_REAL04,에어컨
6953,NIA_SL_SEN0402_REAL04,내리다 시간 알려주다
6954,NIA_SL_SEN1309_REAL04,파리바게트 다음 곳 저기
6955,NIA_SL_SEN1937_REAL04,돈
6956,NIA_SL_SEN0608_REAL04,서울역 가다 내리다
6958,NIA_SL_SEN0124_REAL04,9호 갈아타다 목적 곳곳
6959,NIA_SL_SEN1986_REAL04,빨리 접근
6960,NIA_SL_SEN1880_REAL04,아이 없다 실종
6963,NIA_SL_SEN0754_REAL04,버스 곳 차내리다 맞다
6964,NIA_SL_SEN1907_REAL04,유턴 맞다
6965,NIA_SL_SEN0498_REAL04,엉덩이 트렁크열다
6966,NIA_SL_SEN0296_REAL04,지하철 문 틈 이어폰 떨어지다
6968,NIA_SL_SEN1830_REAL04,우회전 확인 맞다
6969,NIA_SL_SEN1619_REAL04,신호등 다음 도착 차내리다
6970,NIA_SL_SEN0902_REAL04,춥다 켜다
6973,NIA_SL_SEN0887_REAL04,서대문농아인복지관 차내리다
